"Longitude","Gender","Senior Citizen","Partner","Dependents","Tenure Months","Phone Service","Multiple Lines","Internet Service","Online Security","Online Backup","Device Protection","Tech Support","Streaming TV","Streaming Movies","Contract","Paperless Billing","Payment Method","Churn Label","Churn Value","Churn Score","CLTV","Churn Reason"
-118.074071,2,1,1,1,49,2,3,1,"No",1,1,3,3,1,3,2,1,1,0,33,6138,16
-118.317354,1,1,1,1,65,2,3,2,"Yes",3,1,3,1,1,2,2,3,1,0,77,6421,16
-118.284363,2,1,1,1,35,2,3,2,"Yes",3,3,3,1,1,1,2,4,1,0,37,5154,16
-118.262263,1,1,2,1,72,2,3,2,"Yes",1,3,3,3,3,3,2,2,1,0,21,4498,16
-118.26411,1,1,2,2,28,2,1,2,"Yes",1,1,1,1,3,2,2,1,1,0,75,5802,16
-118.252272,1,1,2,1,18,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,30,4329,16
-118.129725,1,1,1,1,52,2,1,1,"No",1,3,1,1,3,1,2,3,1,0,40,6107,16
-118.1486,1,1,2,1,47,2,1,1,"No",3,1,1,3,1,1,2,1,1,0,33,2613,16
-118.179626,1,1,1,1,23,2,1,1,"No",1,3,1,1,1,1,1,2,1,0,47,4790,16
-118.143866,1,2,1,1,50,2,3,2,"Yes",3,1,1,1,1,1,2,3,1,0,68,4977,16
-118.142236,1,1,1,1,66,1,2,1,"Yes",1,3,3,3,3,3,2,1,1,0,67,4824,16
-118.029837,1,1,2,1,42,2,3,2,"No",1,3,3,1,1,1,2,2,1,0,25,2219,16
-118.047732,1,1,1,1,5,2,1,2,"No",1,1,3,1,1,1,2,4,1,0,40,2296,16
-118.153729,2,1,1,1,29,2,3,1,"No",3,3,1,1,3,2,1,2,1,0,29,2064,16
-118.000482,1,1,2,2,27,2,1,1,"No",3,1,1,1,1,1,1,4,1,0,75,5580,16
-118.057505,1,1,2,2,25,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,46,5306,16
-118.312929,2,1,2,1,57,2,3,2,"Yes",3,3,3,3,1,1,2,3,1,0,22,5586,16
-118.139225,1,2,2,1,47,2,3,2,"No",1,3,1,3,3,1,1,3,1,0,67,4787,16
-118.165327,1,1,1,1,13,2,1,2,"No",1,1,1,3,1,1,2,4,1,0,71,2054,16
-118.289463,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,3,1,0,38,3666,16
-118.267539,2,2,1,1,2,2,3,2,"No",1,1,1,1,1,1,2,4,1,0,47,5098,16
-118.262974,2,2,1,1,55,2,3,2,"Yes",3,3,3,3,3,1,2,3,1,0,58,4222,16
-118.26036,2,2,1,1,71,2,3,2,"No",3,1,3,3,3,3,2,3,1,0,28,6423,16
-118.245839,2,1,2,2,50,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,57,6019,16
-118.203869,2,1,1,1,1,2,1,2,"No",1,1,1,3,3,1,2,3,1,0,28,5579,16
-118.262922,2,1,1,1,5,2,1,3,"No internet service",2,2,2,2,2,1,2,4,1,0,27,3056,16
-118.238508,1,1,1,1,66,2,3,2,"Yes",3,3,3,3,1,2,2,1,1,0,53,4494,16
-118.245259,1,1,2,2,49,2,1,1,"Yes",3,3,3,3,3,2,2,4,1,0,68,4567,16
-118.68346,2,1,2,2,66,2,3,3,"No internet service",2,2,2,2,2,2,2,2,1,0,43,5517,16
-118.602203,2,1,1,2,11,2,3,2,"No",1,1,1,1,3,1,1,3,1,0,41,3157,16
-118.577563,2,1,2,1,65,2,3,2,"Yes",3,3,1,3,1,3,2,3,1,0,80,6300,16
-118.68493,1,1,1,1,62,2,1,3,"No internet service",2,2,2,2,2,3,2,2,1,0,64,4937,16
-118.603883,1,1,2,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,1,1,0,26,4158,16
-118.518292,1,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,2,1,0,40,3746,16
-118.504118,2,2,2,1,41,2,1,2,"No",3,1,1,3,3,1,2,3,1,0,45,4914,16
-118.517588,1,1,1,1,30,2,1,2,"No",1,1,3,3,3,2,2,1,1,0,68,4584,16
-118.421314,1,1,2,2,16,2,1,1,"Yes",3,1,3,1,3,3,1,1,1,0,43,3559,16
-118.540958,2,1,1,1,72,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,35,5398,16
-118.435969,2,1,1,1,9,2,3,2,"No",1,1,1,1,1,1,2,3,1,0,62,2062,16
-118.399841,1,1,1,1,1,2,1,2,"No",3,1,1,1,1,1,1,3,1,0,80,4237,16
-118.482296,2,1,1,2,23,2,1,1,"No",3,1,3,1,1,1,1,3,1,0,80,2496,16
-118.459744,2,1,2,2,19,1,2,1,"Yes",3,1,1,1,1,1,2,4,1,0,79,3422,16
-118.41459,1,1,1,1,7,2,3,1,"Yes",1,1,1,1,1,1,2,3,1,0,51,4389,16
-118.338307,2,1,1,1,61,2,3,2,"Yes",1,3,1,3,3,2,1,3,1,0,22,4344,16
-118.88109,1,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,73,4639,16
-118.894673,1,1,2,1,12,2,1,1,"No",1,1,1,1,1,1,1,1,1,0,60,5790,16
-118.822796,2,1,1,1,54,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,41,6094,16
-118.593408,2,1,2,2,4,2,1,1,"No",1,1,1,1,1,1,1,3,1,0,63,2114,16
-118.776874,1,1,2,1,20,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,57,4390,16
-118.431791,1,1,2,1,53,2,3,2,"No",3,3,3,3,3,2,2,1,1,0,36,4163,16
-118.463365,1,1,1,1,68,1,2,1,"Yes",3,3,3,3,3,3,1,2,1,0,40,4146,16
-118.490752,2,1,1,1,12,2,3,3,"No internet service",2,2,2,2,2,2,1,2,1,0,71,4443,16
-118.31003,1,2,1,1,41,2,3,2,"No",3,3,1,3,3,1,2,3,1,0,61,4477,16
-118.317651,2,2,2,1,30,2,3,2,"No",1,1,3,3,3,1,2,3,1,0,73,4828,16
-118.345928,2,1,1,1,1,2,3,1,"No",3,1,1,1,1,1,1,3,1,0,78,3259,16
-118.323548,2,2,2,2,29,2,3,2,"No",1,3,1,3,3,1,2,3,1,0,58,3733,16
-118.372498,1,1,2,2,23,2,3,1,"Yes",3,3,3,3,3,3,2,2,1,0,71,5991,16
-118.364786,2,1,1,2,60,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,74,5316,16
-118.39275,1,1,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,55,5534,16
-118.387125,2,1,1,1,72,2,1,1,"Yes",3,3,3,3,1,3,2,1,1,0,55,6284,16
-117.611478,1,1,2,1,72,2,3,2,"No",3,3,3,3,3,3,2,3,1,0,70,5065,16
-117.967399,1,1,1,1,51,2,3,2,"No",3,3,3,3,3,2,2,3,1,0,47,4363,16
-117.725644,1,1,2,2,70,2,3,2,"No",3,3,1,3,3,2,2,3,1,0,41,6319,16
-117.663025,2,1,1,1,9,2,1,3,"No internet service",2,2,2,2,2,2,2,3,1,0,31,3643,16
-117.717863,2,1,2,2,59,2,3,2,"Yes",3,1,3,3,3,3,2,4,1,0,76,4952,16
-117.906736,2,1,1,2,3,2,1,1,"No",1,1,3,3,3,1,1,4,1,0,56,2584,16
-117.886844,2,2,2,1,38,1,2,1,"No",1,1,1,1,1,1,2,3,1,0,33,3511,16
-117.853935,1,1,1,1,37,2,3,2,"Yes",3,3,1,1,1,1,1,1,1,0,44,5135,16
-117.57882,2,1,1,1,37,2,1,1,"Yes",3,3,3,1,1,3,1,1,1,0,27,3183,16
-118.01462,1,1,2,2,14,2,1,1,"Yes",3,1,3,1,1,1,1,1,1,0,26,5723,16
-118.053753,2,1,2,1,72,2,3,2,"Yes",3,1,3,3,3,3,2,2,1,0,59,6258,16
-117.855059,2,1,2,2,72,1,2,1,"Yes",3,3,1,1,1,3,1,2,1,0,58,4710,16
-117.849815,1,2,2,1,17,2,3,2,"No",1,1,1,3,3,1,2,3,1,0,23,3689,16
-117.897367,1,1,1,1,10,2,3,3,"No internet service",2,2,2,2,2,1,2,4,1,0,78,5594,16
-117.770299,2,1,2,2,0,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,69,4890,16
-117.535395,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,52,5370,16
-117.662032,1,1,1,1,8,2,3,1,"Yes",3,3,1,1,1,1,2,1,1,0,38,3033,16
-117.591528,2,1,2,1,61,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,41,6015,16
-117.667677,1,2,1,1,45,2,3,2,"No",1,3,1,3,3,2,2,1,1,0,21,2636,16
-117.698319,2,1,2,2,72,2,3,2,"No",3,3,1,3,3,2,2,2,1,0,29,4750,16
-117.605618,2,1,2,2,12,2,1,3,"No internet service",2,2,2,2,2,1,2,3,1,0,40,5209,16
-117.807874,2,1,1,1,7,2,3,2,"No",1,1,1,3,3,1,1,3,1,0,38,4329,16
-117.756106,2,1,1,1,9,2,1,1,"No",1,1,1,1,1,1,2,4,1,0,31,5457,16
-117.785168,2,1,2,2,58,2,3,2,"No",1,3,3,1,3,3,1,1,1,0,49,4777,16
-117.815532,2,1,2,2,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,38,5113,16
-118.095645,1,1,2,1,40,2,3,2,"Yes",1,3,1,3,3,2,1,1,1,0,41,4078,16
-117.655583,2,1,1,1,41,2,1,2,"No",3,1,3,3,1,2,2,3,1,0,66,5549,16
-117.660934,1,1,1,1,26,2,1,1,"No",3,3,1,1,1,1,2,2,1,0,23,4020,16
-117.85492,1,1,2,1,33,2,1,1,"No",3,1,3,1,1,2,2,2,1,0,49,3160,16
-117.937007,2,1,2,2,68,2,1,2,"No",3,3,3,3,3,2,1,2,1,0,39,4437,16
-117.893169,1,2,2,1,65,2,1,2,"No",3,3,3,3,3,3,2,2,1,0,80,4872,16
-117.898722,2,1,1,1,55,2,1,1,"No",3,1,3,1,3,2,2,3,1,0,40,5151,16
-116.703729,1,1,1,1,45,2,3,2,"No",1,3,1,1,3,1,2,2,1,0,32,5470,16
-117.00232,1,1,2,2,70,2,1,3,"No internet service",2,2,2,2,2,3,2,2,1,0,67,5219,16
-117.054989,1,1,2,1,12,2,1,3,"No internet service",2,2,2,2,2,3,2,3,1,0,74,5453,16
-116.985026,2,1,1,1,12,2,3,2,"No",1,1,1,3,3,1,1,3,1,0,25,5674,16
-116.97595,2,2,2,1,71,2,3,2,"Yes",3,3,1,3,3,1,2,3,1,0,64,5775,16
-116.635387,2,2,1,1,35,2,1,1,"No",1,3,3,3,3,2,2,3,1,0,59,2715,16
-116.687855,2,1,2,2,70,2,3,2,"Yes",3,3,3,3,3,3,1,2,1,0,72,5035,16
-116.99726,2,2,2,1,30,2,3,2,"No",1,1,1,1,1,1,1,4,1,0,49,2009,16
-117.01611,1,1,1,1,33,2,3,2,"Yes",1,1,1,1,3,1,2,3,1,0,44,4460,16
-117.033713,2,2,2,1,54,2,3,2,"No",3,3,3,3,3,3,2,3,1,0,77,4425,16
-116.444601,1,1,1,1,59,2,3,1,"Yes",1,1,3,1,3,2,1,1,1,0,29,4244,16
-116.483363,2,2,2,1,69,1,2,1,"No",1,3,1,1,1,2,2,2,1,0,43,5681,16
-116.593605,1,1,1,1,66,2,3,2,"No",3,1,1,3,1,2,2,1,1,0,27,5868,16
-116.994608,2,1,2,2,37,2,1,1,"Yes",1,3,3,1,1,2,2,4,1,0,31,3483,16
-116.950963,2,2,2,1,9,2,1,3,"No internet service",2,2,2,2,2,2,1,2,1,0,59,5601,16
-116.636816,2,1,2,2,69,2,3,1,"Yes",1,3,3,3,3,3,1,1,1,0,49,4667,16
-117.202895,2,1,1,1,10,2,1,1,"No",3,1,1,3,1,1,2,4,1,0,20,2385,16
-117.258203,1,1,2,2,69,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,23,4554,16
-116.969082,2,1,2,2,46,2,1,1,"Yes",1,3,3,1,1,2,1,4,1,0,44,4258,16
-117.25665,1,1,2,2,56,2,3,2,"Yes",1,3,3,3,3,1,2,4,1,0,67,5012,16
-117.033814,2,1,2,2,70,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,39,5114,16
-117.116916,1,1,2,2,33,2,3,1,"No",1,3,3,3,3,2,2,3,1,0,73,3555,16
-116.967221,1,1,2,2,72,2,3,1,"Yes",3,1,3,1,1,3,1,2,1,0,65,6063,16
-117.25034,1,1,2,1,71,2,1,1,"No",3,3,3,3,3,3,2,2,1,0,24,5617,16
-117.420557,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,2,1,0,28,4801,16
-117.285879,1,1,1,1,61,2,3,2,"Yes",3,3,3,3,3,2,2,4,1,0,53,4785,16
-116.823091,1,1,2,1,68,2,3,2,"No",3,3,1,1,1,2,1,2,1,0,39,4480,16
-116.940501,2,1,1,1,46,1,2,1,"No",1,3,3,1,1,2,1,2,1,0,22,3007,16
-117.013454,2,1,1,1,33,2,3,2,"Yes",1,1,1,1,1,2,1,1,1,0,54,3957,16
-116.833922,1,1,2,2,53,2,3,2,"Yes",3,3,3,1,3,3,2,1,1,0,43,4190,16
-116.53633,1,2,2,1,50,2,3,2,"Yes",3,3,1,3,3,1,1,1,1,0,54,5211,16
-116.743329,1,2,2,1,60,2,3,2,"No",3,3,1,3,3,1,2,3,1,0,40,5084,16
-116.986079,1,1,2,2,10,2,1,1,"No",3,1,3,1,3,1,2,3,1,0,44,3137,16
-117.242761,2,1,1,2,43,1,2,1,"Yes",3,3,1,1,1,1,2,3,1,0,72,3176,16
-116.626907,1,1,2,1,43,2,1,1,"Yes",1,3,3,3,3,3,2,3,1,0,24,3972,16
-117.117462,1,1,1,1,69,2,1,1,"Yes",1,3,3,3,3,3,2,2,1,0,80,4631,16
-117.166877,1,1,2,1,61,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,55,5974,16
-117.127409,2,1,2,1,43,2,3,1,"Yes",3,1,3,1,1,1,1,1,1,0,29,2168,16
-117.243453,2,1,2,1,56,2,1,2,"No",1,1,1,3,3,1,1,4,1,0,49,5955,16
-117.142454,1,1,2,1,70,1,2,1,"Yes",3,3,3,3,3,3,1,1,1,0,30,4858,16
-117.19938,2,1,2,2,49,2,3,2,"No",3,3,1,3,1,2,2,3,1,0,65,5542,16
-117.116587,1,1,2,2,32,2,1,1,"Yes",3,3,3,1,3,3,1,4,1,0,42,4343,16
-117.05512,1,2,2,1,72,2,3,2,"Yes",1,3,3,3,3,3,2,4,1,0,34,6010,16
-117.122565,1,1,2,1,69,2,1,2,"Yes",3,1,3,3,3,2,2,2,1,0,26,4328,16
-117.199424,1,1,2,1,26,2,1,1,"No",3,3,3,3,3,1,1,1,1,0,55,3350,16
-117.186612,1,1,2,2,58,2,3,2,"No",3,3,1,3,3,2,2,2,1,0,59,4605,16
-117.027095,2,1,1,1,24,2,3,1,"No",1,1,3,1,1,2,1,1,1,0,51,3398,16
-117.060993,2,1,2,2,5,2,1,3,"No internet service",2,2,2,2,2,2,1,3,1,0,54,3629,16
-117.209774,1,1,2,2,30,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,38,5045,16
-117.134694,1,1,2,1,55,2,3,1,"Yes",3,1,3,1,1,2,2,2,1,0,68,5501,16
-117.118456,2,1,2,2,44,1,2,1,"Yes",3,3,3,1,3,3,2,2,1,0,68,4896,16
-117.072093,1,1,1,1,47,2,1,1,"Yes",3,1,3,1,1,2,2,4,1,0,40,5774,16
-117.087091,1,1,2,1,64,2,1,2,"Yes",1,1,3,3,3,2,2,4,1,0,55,5369,16
-117.047666,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,30,2091,16
-117.012975,2,1,1,1,20,2,1,1,"No",1,1,3,1,1,1,1,4,1,0,46,5741,16
-117.040073,1,1,2,1,37,1,2,1,"Yes",1,1,3,3,1,3,1,3,1,0,33,4051,16
-116.237257,2,1,2,2,30,2,3,2,"No",1,1,1,3,1,1,1,3,1,0,21,3409,16
-116.230055,1,1,1,1,38,2,3,1,"Yes",3,3,1,3,3,2,1,1,1,0,78,2604,16
-116.849577,1,1,2,1,52,1,2,1,"Yes",3,3,3,3,3,3,1,2,1,0,23,4275,16
-115.191857,2,1,1,1,66,2,3,1,"Yes",3,3,1,1,3,3,2,2,1,0,78,4838,16
-116.76058,2,1,2,1,72,2,3,2,"Yes",3,3,3,3,3,3,2,2,1,0,78,5949,16
-115.431225,2,1,1,2,25,1,2,1,"Yes",1,1,1,3,1,2,2,2,1,0,29,5079,16
-116.474131,2,1,2,2,53,2,3,1,"Yes",3,1,1,1,3,3,1,1,1,0,22,4975,16
-115.257009,2,1,1,1,26,2,1,2,"No",1,3,3,3,3,1,2,3,1,0,62,4191,16
-116.516976,2,1,1,1,21,2,1,1,"No",1,3,1,1,3,1,1,4,1,0,63,2926,16
-116.250973,1,1,1,2,1,2,1,2,"No",1,1,1,3,3,1,2,3,1,0,38,2432,16
-114.36514,2,1,1,1,48,2,3,2,"Yes",1,1,3,1,3,1,2,3,1,0,33,4334,16
-115.60915,1,1,2,1,26,1,2,1,"Yes",1,3,1,1,1,2,1,2,1,0,29,2519,16
-115.501083,2,1,2,1,60,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,72,5971,16
-115.152865,2,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,22,4769,16
-116.310571,1,1,1,2,4,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,24,5602,16
-115.993906,2,1,2,2,65,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,39,6263,16
-116.594561,2,1,2,2,70,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,69,6059,16
-116.569499,2,1,1,2,62,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,37,4402,16
-115.886656,1,1,2,2,66,2,1,1,"Yes",1,1,1,3,1,3,2,3,1,0,80,5979,16
-116.412711,1,1,2,2,65,2,3,1,"Yes",3,1,3,3,3,3,2,1,1,0,26,5314,16
-116.514215,1,1,1,1,34,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,68,2864,16
-114.758334,2,1,2,2,16,2,3,2,"No",1,3,1,3,1,1,2,1,1,0,66,5560,16
-116.593456,1,2,1,1,50,2,3,2,"No",1,3,3,3,3,1,2,3,1,0,39,5570,16
-116.429928,2,1,2,1,71,2,1,2,"No",3,3,3,3,3,3,2,3,1,0,31,6319,16
-115.955541,2,1,1,1,18,2,3,3,"No internet service",2,2,2,2,2,2,1,4,1,0,70,3076,16
-116.382778,2,1,1,1,4,2,1,1,"No",1,1,3,3,1,1,2,3,1,0,58,5281,16
-115.769773,1,1,2,2,58,2,3,1,"Yes",1,3,3,3,1,3,1,4,1,0,62,4292,16
-116.139589,1,1,2,1,56,2,3,2,"Yes",1,1,1,3,3,2,2,3,1,0,25,4615,16
-116.654195,2,1,2,2,56,1,2,1,"Yes",3,1,3,3,1,2,2,4,1,0,55,5845,16
-117.536183,2,1,1,1,10,2,1,1,"No",1,1,1,1,1,1,2,2,1,0,80,5586,16
-115.637164,2,1,1,1,4,1,2,1,"No",1,1,3,1,1,1,1,3,1,0,29,3030,16
-116.092214,1,1,1,1,6,1,2,1,"No",1,1,3,3,3,2,2,4,1,0,52,2979,16
-116.770281,2,1,2,2,63,1,2,1,"No",3,3,3,1,1,3,1,1,1,0,24,5374,16
-117.307211,1,1,2,1,48,2,3,2,"No",3,1,3,3,3,1,2,2,1,0,42,3109,16
-116.89802,1,1,1,2,35,2,1,3,"No internet service",2,2,2,2,2,2,2,2,1,0,72,3726,16
-117.057627,2,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,67,4064,16
-117.175654,1,1,1,1,50,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,71,4934,16
-117.273201,1,1,1,1,33,2,1,2,"No",1,1,1,1,1,1,2,1,1,0,29,4860,16
-117.29028,2,1,1,1,31,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,35,2598,16
-116.821698,1,1,2,2,9,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,70,5352,16
-117.033326,1,1,2,2,54,2,3,1,"No",3,3,3,3,3,1,2,3,1,0,45,6275,16
-115.287901,1,1,1,1,46,2,1,2,"Yes",3,3,1,3,1,2,2,2,1,0,54,4727,16
-116.937581,2,1,1,2,34,2,3,2,"Yes",3,1,1,3,3,2,2,3,1,0,78,5382,16
-117.464096,2,1,2,2,71,2,3,2,"Yes",1,1,1,3,3,3,2,3,1,0,43,4603,16
-117.468896,1,1,1,1,51,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,77,5458,16
-116.903891,1,1,2,1,64,2,1,2,"Yes",1,3,1,3,3,3,2,1,1,0,68,5483,16
-117.33997,2,2,2,1,61,2,3,2,"No",3,1,3,1,1,2,2,1,1,0,62,4845,16
-117.337509,1,1,1,1,15,2,1,2,"No",1,3,1,3,3,1,2,2,1,0,77,4521,16
-117.19335,1,1,2,2,57,2,1,2,"No",3,1,1,3,3,2,2,3,1,0,70,6245,16
-117.255974,2,1,2,2,14,2,1,1,"Yes",3,1,1,1,3,3,2,1,1,0,22,3186,16
-116.856103,2,2,1,1,18,2,3,2,"No",3,1,1,1,1,1,2,2,1,0,27,5137,16
-117.534306,1,2,2,1,72,2,3,2,"Yes",1,1,1,1,1,3,1,1,1,0,69,6072,16
-117.04054,2,1,2,1,70,2,3,2,"Yes",3,3,3,3,3,3,1,2,1,0,24,4280,16
-115.516984,2,1,2,2,68,2,1,1,"Yes",3,3,3,1,1,3,1,2,1,0,59,5215,16
-117.296957,2,2,2,1,65,2,3,2,"Yes",3,1,1,3,1,3,2,2,1,0,64,5205,16
-117.537886,1,1,1,1,30,2,3,2,"No",1,3,1,3,3,1,1,3,1,0,32,3936,16
-117.138286,1,1,1,1,31,2,3,2,"Yes",1,3,1,1,1,1,2,2,1,0,35,3727,16
-116.830015,2,1,1,1,55,2,1,2,"Yes",3,1,1,3,3,2,2,4,1,0,22,5101,16
-116.274755,2,1,1,2,33,2,3,2,"Yes",1,3,1,1,3,1,2,1,1,0,38,3087,16
-117.362274,1,1,2,2,46,2,1,2,"No",1,3,3,1,3,2,1,1,1,0,38,5187,16
-117.362329,1,1,1,2,1,2,1,1,"Yes",1,1,3,1,1,1,1,3,1,0,54,4359,16
-117.2914,1,1,2,2,19,2,1,1,"No",1,3,1,1,1,1,2,1,1,0,27,5735,16
-117.300864,1,1,1,2,61,2,3,3,"No internet service",2,2,2,2,2,3,2,2,1,0,54,4673,16
-117.393949,2,1,1,1,26,2,1,1,"No",1,1,1,1,1,1,1,3,1,0,68,5451,16
-117.258107,2,1,2,1,45,2,3,2,"No",3,3,1,3,3,1,2,1,1,0,27,3301,16
-117.297553,2,1,2,2,62,2,3,2,"No",1,3,1,3,1,3,2,2,1,0,68,5995,16
-117.372498,1,1,1,1,3,2,1,1,"No",1,1,1,1,1,1,1,4,1,0,20,3422,16
-117.455583,1,1,2,2,41,2,3,2,"Yes",3,3,1,1,3,2,2,1,1,0,52,3275,16
-117.361788,1,1,2,1,71,2,3,2,"Yes",3,1,1,3,1,2,1,4,1,0,65,5856,16
-117.319786,1,1,2,2,37,2,1,1,"Yes",3,1,1,3,3,2,1,1,1,0,64,4131,16
-117.324959,2,1,2,1,60,2,1,1,"Yes",3,1,3,1,1,3,2,4,1,0,79,6174,16
-117.277533,1,1,1,1,6,2,1,3,"No internet service",2,2,2,2,2,1,1,2,1,0,74,5387,16
-117.318204,1,1,2,2,11,2,1,1,"Yes",1,1,1,1,1,1,1,1,1,0,49,5777,16
-116.666551,1,1,2,2,10,2,1,2,"No",1,1,1,3,3,1,2,3,1,0,54,4531,16
-116.968339,2,1,2,1,34,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,29,2236,16
-116.871544,1,1,1,1,62,2,1,1,"Yes",1,1,3,1,3,3,2,4,1,0,47,5172,16
-117.044145,2,1,2,1,64,2,3,1,"No",3,1,3,1,3,2,2,4,1,0,49,5037,16
-116.741796,2,1,1,1,25,2,1,3,"No internet service",2,2,2,2,2,3,2,4,1,0,74,5161,16
-117.224878,1,1,1,1,26,2,1,1,"No",3,3,1,1,1,2,2,4,1,0,46,3079,16
-117.109972,1,1,1,1,53,2,3,2,"Yes",3,3,1,3,1,2,1,4,1,0,20,4635,16
-117.334165,1,2,2,1,71,2,1,2,"No",3,3,1,1,3,3,1,2,1,0,72,6004,16
-117.14719,1,1,1,1,29,2,3,2,"No",1,1,1,1,1,1,2,3,1,0,55,3982,16
-117.102244,2,1,2,2,24,2,3,1,"Yes",1,1,3,3,3,1,1,1,1,0,50,3019,16
-117.320676,2,1,2,2,20,2,1,1,"No",1,3,1,1,1,1,2,3,1,0,68,3235,16
-117.201666,1,1,1,1,1,2,3,2,"No",1,1,1,3,1,1,2,3,1,0,46,2196,16
-117.178271,1,1,2,2,72,2,3,1,"Yes",1,3,3,3,3,3,2,1,1,0,69,5598,16
-117.200006,1,1,1,1,9,2,1,2,"No",1,1,1,1,1,1,1,3,1,0,50,5121,16
-117.25071,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,2,4,1,0,50,4916,16
-117.253349,2,1,2,2,69,2,3,2,"No",1,1,3,3,3,3,2,3,1,0,73,4637,16
-117.04254,2,1,1,1,1,2,1,1,"Yes",1,1,1,1,1,1,2,4,1,0,80,2250,16
-117.788091,2,1,1,2,33,2,1,3,"No internet service",2,2,2,2,2,2,2,4,1,0,57,5759,16
-117.824172,2,2,2,1,45,2,3,2,"No",3,3,3,3,1,2,2,1,1,0,66,2535,16
-117.67768,1,1,1,2,11,1,2,1,"No",1,1,1,1,1,1,1,3,1,0,57,5916,16
-117.810896,2,1,1,1,6,2,1,1,"Yes",3,1,1,1,1,1,2,1,1,0,45,2482,16
-117.732135,1,1,2,2,65,2,3,3,"No internet service",2,2,2,2,2,3,2,1,1,0,51,4533,16
-117.905471,2,1,2,2,43,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,51,4432,16
-117.969501,2,1,2,2,60,2,1,1,"Yes",3,3,1,1,1,3,1,1,1,0,43,6026,16
-118.005441,2,1,1,1,17,1,2,1,"No",1,1,1,1,1,1,1,2,1,0,33,4580,16
-118.043237,2,1,2,2,35,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,49,3942,16
-117.98588,2,1,1,1,1,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,42,4496,16
-117.731917,1,1,1,1,28,2,1,1,"Yes",3,1,3,1,1,2,2,3,1,0,69,4131,16
-117.821841,2,1,2,1,70,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,30,4279,16
-117.893042,2,1,2,1,70,2,3,1,"Yes",1,1,3,3,3,3,2,2,1,0,47,6280,16
-117.927024,1,1,2,2,9,2,3,1,"No",3,1,1,1,1,1,2,4,1,0,80,4291,16
-117.609432,1,2,1,1,67,2,1,2,"Yes",3,1,3,3,1,3,2,1,1,0,80,5857,16
-117.584273,1,1,1,1,1,2,1,1,"Yes",1,1,1,1,1,1,2,1,1,0,27,5838,16
-117.701175,2,2,2,2,71,2,1,2,"Yes",3,3,1,1,1,2,2,1,1,0,44,4485,16
-117.611733,1,1,1,1,55,2,3,2,"Yes",1,3,1,1,1,2,2,2,1,0,30,5735,16
-117.665867,2,1,1,1,59,2,1,1,"No",1,3,3,3,1,1,2,3,1,0,38,5687,16
-117.640055,1,1,2,1,7,2,1,2,"No",1,1,1,1,1,1,2,1,1,0,73,2551,16
-117.858918,2,1,2,2,45,2,1,1,"Yes",1,1,3,1,1,3,1,1,1,0,39,5083,16
